id,name,type1,type2,generation,hp,attack,defense,speed,legendary
16328,포켓몬16328,땅,,1,220,88,87,84,0
16329,포켓몬16329,풀,,6,100,153,212,135,0
16330,포켓몬16330,물,,1,111,147,147,129,0
16331,포켓몬16331,전기,,6,196,111,86,178,0
16332,포켓몬16332,벌레,에스퍼,9,91,129,93,89,0
16333,포켓몬16333,노말,물,7,229,9,216,80,0
16334,포켓몬16334,노말,비행,3,178,42,68,19,0
16335,포켓몬16335,독,불꽃,6,65,129,41,129,0
16336,포켓몬16336,땅,물,1,57,185,221,107,0
16337,포켓몬16337,풀,,7,238,95,192,93,0
16338,포켓몬16338,풀,에스퍼,6,199,134,182,117,0
16339,포켓몬16339,풀,,1,21,52,57,78,0
16340,포켓몬16340,전기,비행,4,237,99,95,166,0
16341,포켓몬16341,비행,노말,3,203,9,205,63,0
16342,포켓몬16342,전기,벌레,1,150,73,102,8,0
16343,포켓몬16343,전기,,8,100,135,178,77,0
16344,포켓몬16344,땅,,7,168,83,25,85,0
16345,포켓몬16345,땅,,6,47,30,165,26,0
16346,포켓몬16346,불꽃,,3,218,158,134,132,0
16347,포켓몬16347,벌레,비행,6,230,173,76,141,0
16348,포켓몬16348,물,,5,82,40,46,47,0
16349,포켓몬16349,풀,,9,144,120,176,93,0
16350,포켓몬16350,물,,4,229,80,120,49,0
16351,포켓몬16351,비행,,9,89,42,33,69,0
16352,포켓몬16352,풀,,8,205,58,88,50,1
16353,포켓몬16353,풀,,4,82,147,173,143,0
16354,포켓몬16354,풀,,8,231,156,197,18,0
16355,포켓몬16355,전기,,9,115,20,76,100,0
16356,포켓몬16356,풀,,7,45,144,123,166,0
16357,포켓몬16357,불꽃,,2,178,187,95,80,0
16358,포켓몬16358,독,,8,83,68,132,94,0
16359,포켓몬16359,벌레,,8,226,176,170,22,0
16360,포켓몬16360,물,,9,72,38,48,49,0
16361,포켓몬16361,노말,,8,255,185,43,18,0
16362,포켓몬16362,전기,,3,153,162,163,21,0
16363,포켓몬16363,에스퍼,,8,131,164,123,49,0
16364,포켓몬16364,노말,,1,234,33,173,156,0
16365,포켓몬16365,풀,,5,192,123,184,7,0
16366,포켓몬16366,비행,물,6,79,112,214,34,0
16367,포켓몬16367,노말,,9,93,47,141,59,0
16368,포켓몬16368,에스퍼,,1,217,24,100,80,0
16369,포켓몬16369,노말,,6,54,82,61,69,0
16370,포켓몬16370,물,,3,140,148,104,61,0
16371,포켓몬16371,불꽃,,9,105,22,206,174,0
16372,포켓몬16372,전기,,4,165,145,54,71,0
16373,포켓몬16373,전기,,9,228,187,73,86,0
16374,포켓몬16374,노말,,9,75,80,205,80,0
16375,포켓몬16375,노말,,7,44,163,84,5,0
16376,포켓몬16376,땅,,4,35,123,43,31,0
16377,포켓몬16377,독,,9,175,69,209,99,1
16378,포켓몬16378,독,,6,199,12,89,121,0
16379,포켓몬16379,비행,노말,5,72,81,104,125,0
16380,포켓몬16380,에스퍼,,3,67,44,93,158,0
16381,포켓몬16381,물,,7,43,82,125,105,0
16382,포켓몬16382,에스퍼,,3,85,151,197,141,0
16383,포켓몬16383,땅,,4,169,55,151,55,1
16384,포켓몬16384,풀,노말,5,120,74,131,162,0
16385,포켓몬16385,불꽃,,3,91,177,116,69,0
16386,포켓몬16386,노말,풀,6,124,30,108,32,0
16387,포켓몬16387,독,에스퍼,8,22,176,117,165,0
16388,포켓몬16388,에스퍼,,7,222,16,140,100,0
16389,포켓몬16389,물,,7,186,51,167,61,0
16390,포켓몬16390,풀,,2,23,71,107,47,0
16391,포켓몬16391,에스퍼,,6,207,12,103,94,0
16392,포켓몬16392,벌레,불꽃,1,118,190,201,13,0
16393,포켓몬16393,독,,6,143,51,66,83,0
16394,포켓몬16394,독,,1,21,162,72,132,0
16395,포켓몬16395,벌레,,2,75,105,153,113,0
16396,포켓몬16396,독,,4,185,53,60,32,0
16397,포켓몬16397,독,물,4,144,119,135,131,0
16398,포켓몬16398,독,,9,219,131,40,47,0
16399,포켓몬16399,벌레,,6,162,79,51,167,0
16400,포켓몬16400,전기,,3,71,114,224,91,0
16401,포켓몬16401,비행,,5,80,6,225,9,0
16402,포켓몬16402,전기,,6,217,70,98,29,0
16403,포켓몬16403,벌레,,8,135,38,79,133,0
16404,포켓몬16404,전기,,6,235,150,128,85,0
16405,포켓몬16405,노말,불꽃,4,64,186,158,25,0
16406,포켓몬16406,풀,물,3,170,22,184,74,0
16407,포켓몬16407,불꽃,,6,150,104,93,166,0
16408,포켓몬16408,전기,벌레,4,185,42,139,163,0
16409,포켓몬16409,물,,4,119,134,63,63,0
16410,포켓몬16410,비행,에스퍼,1,152,69,129,100,0
16411,포켓몬16411,풀,땅,3,121,60,120,9,0
16412,포켓몬16412,땅,,4,243,28,223,33,0
16413,포켓몬16413,노말,,7,122,179,44,79,0
16414,포켓몬16414,노말,,6,168,106,212,127,0
16415,포켓몬16415,독,,2,114,18,58,34,0
16416,포켓몬16416,비행,,2,242,153,130,41,0
16417,포켓몬16417,비행,,8,183,34,197,8,0
16418,포켓몬16418,에스퍼,비행,1,217,135,164,40,0
16419,포켓몬16419,땅,,1,133,15,169,156,0
16420,포켓몬16420,불꽃,,5,197,168,75,84,0
16421,포켓몬16421,독,풀,9,58,140,165,6,0
16422,포켓몬16422,불꽃,독,3,188,101,189,110,0
16423,포켓몬16423,물,,1,211,66,150,178,0
16424,포켓몬16424,물,풀,3,154,84,80,65,0
16425,포켓몬16425,전기,,1,96,124,171,29,0
16426,포켓몬16426,물,전기,4,209,106,66,109,0
16427,포켓몬16427,독,,3,135,10,197,107,0
16428,포켓몬16428,노말,,6,118,21,47,10,0
16429,포켓몬16429,땅,독,8,226,12,56,61,0
16430,포켓몬16430,벌레,노말,6,96,16,45,58,0
16431,포켓몬16431,전기,,8,59,182,142,37,0
16432,포켓몬16432,에스퍼,벌레,5,59,147,164,124,0
16433,포켓몬16433,물,,4,162,34,191,100,0
16434,포켓몬16434,물,,9,225,146,46,6,0
16435,포켓몬16435,벌레,,7,72,133,18,36,0
16436,포켓몬16436,에스퍼,독,6,190,175,186,136,0
16437,포켓몬16437,노말,독,3,63,122,103,70,0
16438,포켓몬16438,벌레,불꽃,1,158,118,138,34,0
16439,포켓몬16439,전기,,2,121,8,151,127,0
16440,포켓몬16440,풀,,2,99,156,102,7,0
16441,포켓몬16441,에스퍼,불꽃,9,100,155,87,149,0
16442,포켓몬16442,에스퍼,,2,85,32,42,127,0
16443,포켓몬16443,물,,8,51,74,141,63,0
16444,포켓몬16444,비행,,1,241,188,73,73,0
16445,포켓몬16445,독,,8,224,68,161,84,0
16446,포켓몬16446,벌레,,1,78,22,38,127,0
16447,포켓몬16447,불꽃,독,8,172,93,30,125,0
16448,포켓몬16448,불꽃,,3,255,95,138,8,0
16449,포켓몬16449,풀,,2,241,81,100,104,0
16450,포켓몬16450,독,,6,216,65,147,30,0
16451,포켓몬16451,벌레,,8,216,115,119,45,0
16452,포켓몬16452,불꽃,독,3,24,179,116,100,1
16453,포켓몬16453,벌레,,8,241,29,212,44,0
16454,포켓몬16454,에스퍼,,5,177,106,71,15,0
16455,포켓몬16455,전기,풀,7,151,159,80,110,0
16456,포켓몬16456,벌레,땅,4,48,176,116,67,0
16457,포켓몬16457,독,땅,5,193,67,43,163,0
16458,포켓몬16458,물,노말,6,180,57,113,72,0
16459,포켓몬16459,불꽃,비행,5,72,106,183,81,0
16460,포켓몬16460,노말,,5,161,179,160,35,0
16461,포켓몬16461,땅,,4,28,40,7,152,0
16462,포켓몬16462,독,,5,174,124,104,7,0
16463,포켓몬16463,풀,,7,215,70,213,129,0
16464,포켓몬16464,풀,땅,6,210,92,163,30,0
16465,포켓몬16465,벌레,,4,65,51,225,160,0
16466,포켓몬16466,불꽃,,7,102,43,19,11,0
16467,포켓몬16467,풀,벌레,1,136,166,217,115,0
16468,포켓몬16468,땅,물,7,90,127,225,18,0
16469,포켓몬16469,에스퍼,독,5,180,9,15,45,0
16470,포켓몬16470,불꽃,,9,122,77,49,59,0
16471,포켓몬16471,비행,,3,254,96,227,71,0
16472,포켓몬16472,독,,1,124,61,14,82,0
16473,포켓몬16473,독,,8,186,49,137,79,0
16474,포켓몬16474,노말,,6,184,39,165,89,0
16475,포켓몬16475,불꽃,전기,7,173,30,186,108,0
16476,포켓몬16476,물,,9,215,190,118,93,0
16477,포켓몬16477,에스퍼,,7,240,96,178,15,0
16478,포켓몬16478,벌레,,3,73,166,40,161,0
16479,포켓몬16479,비행,,1,224,39,156,165,0
16480,포켓몬16480,풀,,8,87,67,109,79,0
16481,포켓몬16481,땅,,4,41,92,164,112,0
16482,포켓몬16482,전기,풀,9,57,23,146,26,0
16483,포켓몬16483,비행,불꽃,5,147,83,191,40,0
16484,포켓몬16484,에스퍼,,2,30,184,15,109,0
16485,포켓몬16485,전기,,3,32,27,48,171,0
16486,포켓몬16486,독,,3,73,72,198,67,0
16487,포켓몬16487,비행,,5,108,22,26,63,0
16488,포켓몬16488,전기,,1,201,189,102,7,0
16489,포켓몬16489,불꽃,전기,2,84,56,126,115,0
16490,포켓몬16490,물,,7,209,62,197,61,0
16491,포켓몬16491,물,,6,207,161,49,173,0
16492,포켓몬16492,땅,,1,72,26,88,25,1
16493,포켓몬16493,풀,,8,125,118,44,17,0
16494,포켓몬16494,풀,,4,56,132,49,65,0
16495,포켓몬16495,물,,1,72,7,163,91,0
16496,포켓몬16496,물,노말,2,189,52,128,91,0
16497,포켓몬16497,전기,,5,65,108,155,162,0
16498,포켓몬16498,노말,,9,255,59,124,68,0
16499,포켓몬16499,땅,,9,164,94,114,10,0
16500,포켓몬16500,물,노말,1,47,10,19,75,0
16501,포켓몬16501,풀,비행,9,115,66,110,90,0
16502,포켓몬16502,노말,비행,3,242,161,101,96,0
16503,포켓몬16503,땅,,5,56,40,176,61,0
16504,포켓몬16504,불꽃,,8,86,54,149,122,0
16505,포켓몬16505,독,,2,205,81,55,57,0
16506,포켓몬16506,전기,,5,220,176,223,60,0
16507,포켓몬16507,전기,,9,75,165,135,145,0
16508,포켓몬16508,노말,전기,1,43,97,118,124,0
16509,포켓몬16509,풀,,1,103,168,149,109,0
16510,포켓몬16510,전기,,8,37,59,192,153,0
16511,포켓몬16511,땅,,9,83,144,83,30,0
16512,포켓몬16512,전기,,2,49,58,114,161,0
16513,포켓몬16513,벌레,풀,7,208,23,219,161,0
16514,포켓몬16514,불꽃,,6,249,39,90,111,0
16515,포켓몬16515,에스퍼,,8,131,127,81,136,0
16516,포켓몬16516,노말,불꽃,4,37,121,18,98,0
16517,포켓몬16517,에스퍼,,4,118,115,197,82,0
16518,포켓몬16518,땅,,3,79,19,100,19,0
16519,포켓몬16519,비행,,2,33,19,196,15,0
16520,포켓몬16520,물,,3,111,142,30,65,0
16521,포켓몬16521,전기,,4,45,125,197,131,0
16522,포켓몬16522,전기,풀,8,211,36,176,79,0
16523,포켓몬16523,전기,,9,43,152,7,39,0
16524,포켓몬16524,노말,에스퍼,4,32,103,50,24,0
16525,포켓몬16525,벌레,,3,79,14,115,99,0
16526,포켓몬16526,땅,,5,255,29,27,130,0
16527,포켓몬16527,전기,,5,158,113,168,136,0
16528,포켓몬16528,땅,,2,87,86,52,87,0
16529,포켓몬16529,풀,,2,165,63,223,178,0
16530,포켓몬16530,불꽃,,4,110,137,34,141,0
16531,포켓몬16531,풀,,2,137,102,72,132,0
16532,포켓몬16532,땅,,5,86,18,91,152,0
16533,포켓몬16533,불꽃,벌레,9,185,130,57,99,0
16534,포켓몬16534,비행,전기,3,132,83,38,98,0
16535,포켓몬16535,물,,4,254,37,17,109,0
16536,포켓몬16536,독,,1,34,139,203,91,0
16537,포켓몬16537,벌레,전기,1,47,145,227,108,0
16538,포켓몬16538,물,에스퍼,5,39,142,213,96,0
16539,포켓몬16539,물,,2,42,147,141,119,0
16540,포켓몬16540,벌레,,3,141,105,180,121,0
16541,포켓몬16541,노말,,5,32,137,191,141,0
16542,포켓몬16542,벌레,,4,77,126,169,33,0
16543,포켓몬16543,노말,에스퍼,6,128,98,163,66,0
16544,포켓몬16544,풀,,4,81,139,79,169,0
16545,포켓몬16545,에스퍼,,7,77,187,60,69,0
16546,포켓몬16546,에스퍼,노말,2,241,108,198,130,0
16547,포켓몬16547,비행,,8,156,113,73,17,0
16548,포켓몬16548,땅,,8,221,74,130,36,0
16549,포켓몬16549,노말,,3,52,126,174,46,0
16550,포켓몬16550,벌레,,9,60,102,47,57,0
16551,포켓몬16551,에스퍼,전기,7,235,96,215,164,0
16552,포켓몬16552,땅,,6,143,58,160,177,0
16553,포켓몬16553,노말,,3,145,20,202,92,0
16554,포켓몬16554,불꽃,,2,129,30,228,66,0
16555,포켓몬16555,노말,,1,119,158,17,128,0
16556,포켓몬16556,풀,물,5,103,158,133,154,0
16557,포켓몬16557,에스퍼,,1,202,107,198,56,0
16558,포켓몬16558,비행,,3,154,94,187,63,0
16559,포켓몬16559,전기,불꽃,2,122,79,186,73,0
16560,포켓몬16560,땅,,9,64,159,41,69,0
16561,포켓몬16561,비행,,5,62,34,43,14,0
16562,포켓몬16562,비행,전기,9,26,56,221,178,0
16563,포켓몬16563,노말,,3,107,83,208,169,0
16564,포켓몬16564,물,,8,152,146,60,33,0
16565,포켓몬16565,독,,3,206,49,71,94,0
16566,포켓몬16566,에스퍼,,1,89,137,139,88,0
16567,포켓몬16567,땅,,5,241,10,180,167,0
16568,포켓몬16568,에스퍼,비행,2,241,26,213,16,0
16569,포켓몬16569,벌레,,6,173,137,164,97,0
16570,포켓몬16570,땅,,3,59,128,184,13,0
16571,포켓몬16571,풀,,9,127,114,6,17,0
16572,포켓몬16572,노말,,8,113,119,114,52,0
16573,포켓몬16573,벌레,,2,49,48,144,115,0
16574,포켓몬16574,물,풀,8,94,42,154,40,0
16575,포켓몬16575,땅,,9,66,179,213,127,0
16576,포켓몬16576,땅,,1,134,77,15,113,0
16577,포켓몬16577,불꽃,,1,217,103,63,142,0
16578,포켓몬16578,비행,노말,6,240,49,82,32,0
16579,포켓몬16579,불꽃,,2,138,117,179,172,0
16580,포켓몬16580,비행,,4,228,112,36,144,0
16581,포켓몬16581,물,,2,157,110,30,29,0
16582,포켓몬16582,비행,독,8,53,102,182,40,0
16583,포켓몬16583,벌레,,7,71,85,18,50,0
16584,포켓몬16584,물,노말,3,59,55,94,81,0
16585,포켓몬16585,불꽃,독,1,170,30,180,82,0
16586,포켓몬16586,에스퍼,,9,23,86,174,122,0
16587,포켓몬16587,노말,불꽃,4,78,38,148,61,0
16588,포켓몬16588,노말,벌레,4,241,114,203,24,0
16589,포켓몬16589,노말,,3,248,9,36,142,0
16590,포켓몬16590,비행,,5,111,59,84,45,0
16591,포켓몬16591,비행,,8,208,188,5,54,0
16592,포켓몬16592,노말,,3,247,172,144,44,0
16593,포켓몬16593,노말,,9,73,24,193,39,0
16594,포켓몬16594,불꽃,,7,166,64,36,74,0
16595,포켓몬16595,물,,8,251,54,177,80,0
16596,포켓몬16596,풀,,4,97,52,28,57,0
16597,포켓몬16597,벌레,,8,222,39,115,179,0
16598,포켓몬16598,전기,독,9,41,76,180,92,0
16599,포켓몬16599,불꽃,물,3,176,141,63,180,0
16600,포켓몬16600,독,비행,2,159,26,68,61,0
16601,포켓몬16601,물,,5,173,37,188,76,0
16602,포켓몬16602,물,벌레,2,164,137,71,102,0
16603,포켓몬16603,독,,8,183,87,110,46,0
16604,포켓몬16604,독,,3,48,67,110,43,0
16605,포켓몬16605,불꽃,,8,158,110,80,167,0
16606,포켓몬16606,노말,,8,58,146,166,124,0
16607,포켓몬16607,벌레,,6,180,42,185,41,0
16608,포켓몬16608,전기,,7,70,186,219,117,0
16609,포켓몬16609,전기,,2,75,120,116,144,0
16610,포켓몬16610,에스퍼,,3,235,47,96,63,0
16611,포켓몬16611,전기,,5,230,80,112,12,0
16612,포켓몬16612,불꽃,물,4,103,10,49,28,0
16613,포켓몬16613,불꽃,에스퍼,6,243,161,203,160,0
16614,포켓몬16614,물,,4,189,109,120,111,0
16615,포켓몬16615,풀,,7,165,172,82,50,0
16616,포켓몬16616,에스퍼,,3,184,136,41,137,0
16617,포켓몬16617,풀,,1,72,28,104,90,0
16618,포켓몬16618,벌레,전기,2,216,49,27,111,0
16619,포켓몬16619,불꽃,에스퍼,9,189,181,96,55,0
16620,포켓몬16620,풀,,9,88,98,132,163,0
16621,포켓몬16621,땅,,1,108,5,8,103,0
16622,포켓몬16622,독,,3,134,61,132,89,0
16623,포켓몬16623,물,벌레,1,126,71,24,66,0
16624,포켓몬16624,독,,8,104,82,19,96,0
16625,포켓몬16625,벌레,,7,138,156,74,159,0
16626,포켓몬16626,비행,,4,123,135,193,41,0
16627,포켓몬16627,전기,,2,155,7,50,23,0
16628,포켓몬16628,전기,벌레,3,102,115,116,168,0
16629,포켓몬16629,전기,노말,5,81,147,177,114,0
16630,포켓몬16630,전기,불꽃,7,79,149,201,97,0
16631,포켓몬16631,불꽃,,7,42,140,82,144,0
16632,포켓몬16632,물,,4,254,16,130,143,0
16633,포켓몬16633,풀,,6,228,54,61,99,0
16634,포켓몬16634,땅,노말,4,156,57,164,135,0
16635,포켓몬16635,벌레,노말,1,254,151,35,36,0
16636,포켓몬16636,독,불꽃,5,108,58,8,163,0
16637,포켓몬16637,비행,불꽃,8,101,64,184,15,0
16638,포켓몬16638,땅,,9,115,13,222,172,0
16639,포켓몬16639,풀,,6,211,163,11,11,0
16640,포켓몬16640,풀,,3,78,113,103,102,0
16641,포켓몬16641,노말,,3,136,92,215,139,0
16642,포켓몬16642,독,,7,127,25,132,24,0
16643,포켓몬16643,에스퍼,,7,108,48,152,156,0
16644,포켓몬16644,전기,,8,162,190,39,19,0
16645,포켓몬16645,땅,,7,185,151,140,123,0
16646,포켓몬16646,독,,4,122,117,16,121,0
16647,포켓몬16647,불꽃,전기,5,189,70,171,92,0
16648,포켓몬16648,땅,,8,140,89,86,113,0
16649,포켓몬16649,물,,3,73,126,98,171,0
16650,포켓몬16650,땅,,8,214,85,139,137,0
16651,포켓몬16651,독,노말,2,210,187,64,47,0
16652,포켓몬16652,물,,8,201,184,219,87,0
16653,포켓몬16653,에스퍼,,8,118,8,34,119,0
16654,포켓몬16654,불꽃,,3,38,150,133,57,0
16655,포켓몬16655,독,,2,131,92,187,132,0
16656,포켓몬16656,에스퍼,,9,247,148,195,174,0
16657,포켓몬16657,전기,,6,134,106,165,25,0
16658,포켓몬16658,물,,1,190,90,162,132,0
16659,포켓몬16659,불꽃,,4,231,135,191,48,0
16660,포켓몬16660,비행,노말,7,220,25,167,115,0
16661,포켓몬16661,풀,노말,1,64,91,40,9,0
16662,포켓몬16662,비행,,5,136,173,78,166,0
16663,포켓몬16663,불꽃,,4,121,29,117,43,0
16664,포켓몬16664,독,,2,132,144,70,94,0
16665,포켓몬16665,노말,,5,93,84,210,121,0
16666,포켓몬16666,노말,비행,5,85,137,78,73,0
16667,포켓몬16667,전기,,1,236,181,39,145,0
16668,포켓몬16668,에스퍼,,7,191,127,67,115,0
16669,포켓몬16669,에스퍼,노말,3,166,135,164,131,0
16670,포켓몬16670,노말,,1,76,53,94,161,0
16671,포켓몬16671,에스퍼,벌레,9,85,51,128,98,0
16672,포켓몬16672,불꽃,,7,245,43,14,45,0
16673,포켓몬16673,벌레,,9,81,70,115,154,0
16674,포켓몬16674,노말,,9,115,27,192,53,0
16675,포켓몬16675,풀,,3,137,188,49,146,0
16676,포켓몬16676,물,,8,68,17,87,81,0
16677,포켓몬16677,전기,,9,174,36,113,28,0
16678,포켓몬16678,풀,,2,51,54,66,129,0
16679,포켓몬16679,벌레,,5,77,10,28,16,0
16680,포켓몬16680,불꽃,,2,56,20,182,7,0
16681,포켓몬16681,풀,,9,182,144,62,126,0
16682,포켓몬16682,벌레,,1,64,107,55,93,0
16683,포켓몬16683,땅,,8,139,85,18,31,0
16684,포켓몬16684,전기,,7,73,173,131,125,0
16685,포켓몬16685,노말,,7,103,17,176,117,0
16686,포켓몬16686,전기,,5,20,122,48,87,0
16687,포켓몬16687,노말,,1,180,141,212,46,0
16688,포켓몬16688,불꽃,,6,44,92,64,93,0
16689,포켓몬16689,에스퍼,,5,143,84,33,67,0
16690,포켓몬16690,에스퍼,,5,42,127,171,127,0
16691,포켓몬16691,불꽃,,5,66,178,138,122,0
16692,포켓몬16692,땅,,9,64,77,140,118,0
16693,포켓몬16693,비행,물,1,177,18,7,118,0
16694,포켓몬16694,땅,,5,142,36,175,142,0
16695,포켓몬16695,비행,,8,133,53,83,156,0
16696,포켓몬16696,비행,독,3,146,179,56,124,0
16697,포켓몬16697,에스퍼,,1,105,166,69,83,0
16698,포켓몬16698,비행,,8,69,28,57,55,0
16699,포켓몬16699,물,,9,176,71,25,45,0
16700,포켓몬16700,땅,,6,207,166,67,89,0
16701,포켓몬16701,노말,,5,199,122,187,12,0
16702,포켓몬16702,에스퍼,땅,8,127,37,187,50,0
16703,포켓몬16703,땅,,2,112,134,22,174,0
16704,포켓몬16704,불꽃,,3,227,127,129,21,0
16705,포켓몬16705,풀,,6,136,31,78,102,0
16706,포켓몬16706,에스퍼,불꽃,2,161,119,178,176,0
16707,포켓몬16707,독,,2,178,38,6,142,0
16708,포켓몬16708,비행,풀,3,181,183,109,177,0
16709,포켓몬16709,전기,,6,130,186,94,17,0
16710,포켓몬16710,에스퍼,,1,136,154,191,130,0
16711,포켓몬16711,에스퍼,,5,107,7,197,32,0
16712,포켓몬16712,땅,,6,251,152,58,79,0
16713,포켓몬16713,노말,,7,208,137,43,119,0
16714,포켓몬16714,독,,5,108,183,30,135,0
16715,포켓몬16715,땅,,4,116,94,30,52,0
16716,포켓몬16716,벌레,,5,153,90,194,83,0
16717,포켓몬16717,물,,6,110,115,215,173,0
16718,포켓몬16718,독,,9,59,77,60,10,0
16719,포켓몬16719,물,,7,184,125,67,66,0
16720,포켓몬16720,땅,,4,153,138,103,41,0
16721,포켓몬16721,불꽃,,7,174,28,210,92,0
16722,포켓몬16722,노말,,8,24,182,197,66,0
16723,포켓몬16723,땅,,1,102,42,45,39,0
16724,포켓몬16724,전기,,2,80,90,11,173,0
16725,포켓몬16725,독,,9,215,51,109,171,0
16726,포켓몬16726,물,,3,219,17,122,8,0
16727,포켓몬16727,물,풀,1,137,145,30,103,0
16728,포켓몬16728,불꽃,풀,5,162,60,125,8,0
16729,포켓몬16729,벌레,,2,52,50,169,29,0
16730,포켓몬16730,벌레,불꽃,5,119,88,216,99,0
16731,포켓몬16731,독,,5,135,9,61,21,0
16732,포켓몬16732,에스퍼,,3,182,60,229,157,0
16733,포켓몬16733,풀,,9,104,34,69,66,0
16734,포켓몬16734,노말,,2,82,186,79,76,1
16735,포켓몬16735,벌레,,4,85,34,188,133,0
16736,포켓몬16736,에스퍼,,7,147,115,68,79,0
16737,포켓몬16737,물,,9,100,118,226,71,0
16738,포켓몬16738,물,,7,152,131,22,170,0
16739,포켓몬16739,벌레,,2,114,151,13,169,0
16740,포켓몬16740,땅,,3,222,164,166,70,0
16741,포켓몬16741,독,,8,58,122,222,47,0
16742,포켓몬16742,물,,5,177,138,230,103,0
16743,포켓몬16743,전기,에스퍼,6,203,9,101,118,0
16744,포켓몬16744,풀,,2,41,157,213,33,0
16745,포켓몬16745,전기,,4,169,149,45,70,0
16746,포켓몬16746,풀,불꽃,1,154,120,137,117,1
16747,포켓몬16747,노말,,6,246,100,163,113,0
16748,포켓몬16748,전기,,9,145,74,115,160,0
16749,포켓몬16749,불꽃,,4,27,59,28,99,0
16750,포켓몬16750,물,,2,242,71,43,157,0
16751,포켓몬16751,전기,불꽃,6,172,50,76,126,0
16752,포켓몬16752,불꽃,,9,32,184,216,171,0
16753,포켓몬16753,물,,5,214,119,138,159,0
16754,포켓몬16754,풀,,8,146,40,224,157,0
16755,포켓몬16755,불꽃,독,7,127,124,182,150,0
16756,포켓몬16756,불꽃,독,8,108,160,158,144,0
16757,포켓몬16757,물,,3,179,125,210,165,0
16758,포켓몬16758,독,,1,154,123,120,104,0
16759,포켓몬16759,독,,6,192,176,84,134,0
16760,포켓몬16760,물,,9,252,21,136,29,0
16761,포켓몬16761,에스퍼,,3,117,159,41,79,0
16762,포켓몬16762,전기,,5,41,17,156,13,0
16763,포켓몬16763,땅,,6,102,118,152,163,0
16764,포켓몬16764,전기,,7,150,62,207,65,1
16765,포켓몬16765,벌레,비행,4,64,151,168,103,0
16766,포켓몬16766,풀,,2,180,182,174,125,0
16767,포켓몬16767,비행,,4,213,130,56,134,0
16768,포켓몬16768,벌레,,1,186,137,49,131,0
16769,포켓몬16769,노말,,2,241,52,132,125,0
16770,포켓몬16770,불꽃,,8,200,94,155,50,0
16771,포켓몬16771,에스퍼,,6,181,46,19,52,0
16772,포켓몬16772,풀,물,7,47,41,87,26,0
16773,포켓몬16773,불꽃,,1,158,109,36,138,0
16774,포켓몬16774,풀,,9,138,122,31,153,0
16775,포켓몬16775,에스퍼,,9,239,114,172,113,0
